"timeframe","cluster2017","cluster2017_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client"
2008,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",4.7,49
2009,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",4.9,66
2010,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",6.7,83
2011,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",11,94
2012,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",14,91
2013,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",9.7,104
2014,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",9.8,100
2015,"Friendship Heights, American University Park, Tenleytown",11,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",8.3,125
2000,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1.4,20
2001,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",4.9,20
2002,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",6.5,24
2003,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",3.5,24
2004,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",4.7,29
2005,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2.0,25
2006,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",3.5,35
2007,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",9.6,32
2008,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",6.1,32
2009,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",8.6,47
2010,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",9.1,56
2011,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",14,68
2012,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",13,69
2013,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",11,74
2014,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",11,76
2015,"North Cleveland Park, Forest Hills, Van Ness",12,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",8.6,82
2000,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",8.1,16
2001,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",4.6,14
2002,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",4.3,12
2003,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2.0,15
2004,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",4.0,17
2005,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",7.1,20
2006,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",0.0,12
2007,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",0.0,11
2008,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",0.0,12
2009,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",0.0,17
2010,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1.0,18
2011,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",8.6,39
2012,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",14,70
2013,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",15,74
2014,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",7.8,69
2015,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",13,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",5.6,78
2000,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",22,69
2001,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",20,55
2002,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",16,59
2003,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",14,57
2004,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",21,69
2005,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",12,64
2006,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",14,66
2007,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",14,59
2008,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",15,63
2009,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",19,105
2010,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",14,126
2011,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",15,147
2012,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",16,183
2013,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",18,181
2014,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",8.6,186
2015,"Cathedral Heights, McLean Gardens, Glover Park",14,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",11,192
2000,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",6.7,42
2001,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",10,40
2002,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",12,44
2003,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",13,37
2004,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",8.5,47
2005,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",8.6,47
2006,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",8.4,46
2007,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",5.1,46
2008,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",3.6,40
2009,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",3.9,43
2010,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",7.1,58
2011,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",4.8,74
2012,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",3.5,73
2013,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",7.3,84
2014,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",7.3,94
2015,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",15,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1.6,100
2000,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",29,62
2001,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",27,57
2002,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",31,63
2003,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",33,72
2004,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",36,77
2005,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",53,93
2006,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",33,92
2007,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",36,101
2008,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",36,102
2009,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",42,152
2010,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",44,179
2011,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",55,201
2012,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",50,207
2013,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",55,201
2014,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",64,196
2015,"Colonial Village, Shepherd Park, North Portal Estates",16,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",59,214
2000,"Takoma, Brightwood, Manor Park",17,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",737,1410
2001,"Takoma, Brightwood, Manor Park",17,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",726,1341
2002,"Takoma, Brightwood, Manor Park",17,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",737,1314
2003,"Takoma, Brightwood, Manor Park",17,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",757,1506
2004,"Takoma, Brightwood, Manor Park",17,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",793,1702
2005,"Takoma, Brightwood, Manor Park",17,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",786,1801
2006,"Takoma, Brightwood, Manor Park",17,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",824,1942
2007,"Takoma, Brightwood, Manor Park",17,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",775,1943
2008,"Takoma, Brightwood, Manor Park",17,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",836,2135
2009,"Takoma, Brightwood, Manor Park",17,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",939,2685
2010,"Takoma, Brightwood, Manor Park",17,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1054,3390
2011,"Takoma, Brightwood, Manor Park",17,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1141,4150
2012,"Takoma, Brightwood, Manor Park",17,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1239,4579
2013,"Takoma, Brightwood, Manor Park",17,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1131,4605
2014,"Takoma, Brightwood, Manor Park",17,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1091,4340
2015,"Takoma, Brightwood, Manor Park",17,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1069,4489
2000,"Brightwood Park, Crestwood, Petworth",18,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2160,4032
2001,"Brightwood Park, Crestwood, Petworth",18,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2057,3675
2002,"Brightwood Park, Crestwood, Petworth",18,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2129,3619
2003,"Brightwood Park, Crestwood, Petworth",18,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2109,4018
2004,"Brightwood Park, Crestwood, Petworth",18,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2204,4314
2005,"Brightwood Park, Crestwood, Petworth",18,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2238,4552
2006,"Brightwood Park, Crestwood, Petworth",18,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2154,4691
2007,"Brightwood Park, Crestwood, Petworth",18,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1935,4670
2008,"Brightwood Park, Crestwood, Petworth",18,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1978,4948
2009,"Brightwood Park, Crestwood, Petworth",18,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2270,6423
2010,"Brightwood Park, Crestwood, Petworth",18,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2497,7935
2011,"Brightwood Park, Crestwood, Petworth",18,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2614,9224
2012,"Brightwood Park, Crestwood, Petworth",18,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2807,9927
2013,"Brightwood Park, Crestwood, Petworth",18,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",2669,10002
2014,"Brightwood Park, Crestwood, Petworth",18,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",2291,9121
2015,"Brightwood Park, Crestwood, Petworth",18,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",2131,9226
2000,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",513,949
2001,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",505,852
2002,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",530,867
2003,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",549,967
2004,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",595,1117
2005,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",577,1194
2006,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",515,1170
2007,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",521,1201
2008,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",592,1406
2009,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",644,1682
2010,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",682,2049
2011,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",762,2536
2012,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",778,2713
2013,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",741,2773
2014,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",737,2627
2015,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",19,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",682,2763
2000,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",369,578
2001,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",372,557
2002,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",369,563
2003,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",394,691
2004,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",397,813
2005,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",426,873
2006,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",398,866
2007,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",390,920
2008,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",447,1037
2009,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",458,1246
2010,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",516,1462
2011,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",571,1807
2012,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",544,1903
2013,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",498,1841
2014,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",483,1771
2015,"North Michigan Park, Michigan Park, University Heights",20,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",467,1813
2000,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2023,3534
2001,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1830,3364
2002,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1833,3352
2003,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1785,3680
2004,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1906,3992
2005,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1848,4006
2006,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1646,3688
2007,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1504,3607
2008,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1502,3683
2009,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1565,4250
2010,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1540,4567
2011,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1629,5197
2012,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1521,5156
2013,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1415,5075
2014,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1322,4684
2015,"Edgewood, Bloomingdale, Truxton Circle, Eckington",21,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1200,4481
2000,"Brookland, Brentwood, Langdon",22,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",1029,1657
2001,"Brookland, Brentwood, Langdon",22,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",1093,1677
2002,"Brookland, Brentwood, Langdon",22,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",1194,1847
2003,"Brookland, Brentwood, Langdon",22,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",1200,2137
2004,"Brookland, Brentwood, Langdon",22,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",1372,2407
2005,"Brookland, Brentwood, Langdon",22,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",1466,2581
2006,"Brookland, Brentwood, Langdon",22,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",1390,2536
2007,"Brookland, Brentwood, Langdon",22,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",1249,2449
2008,"Brookland, Brentwood, Langdon",22,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",1199,2616
2009,"Brookland, Brentwood, Langdon",22,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",1278,3029
2010,"Brookland, Brentwood, Langdon",22,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",1299,3295
2011,"Brookland, Brentwood, Langdon",22,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",1332,3765
2012,"Brookland, Brentwood, Langdon",22,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",1424,4130
2013,"Brookland, Brentwood, Langdon",22,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",1407,4181
2014,"Brookland, Brentwood, Langdon",22,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",1403,3975
2015,"Brookland, Brentwood, Langdon",22,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",1330,3931
2000,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",2161,3555
2001,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",2142,3609
2002,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",2209,3770
2003,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",2392,4401
2004,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",2841,5168
2005,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",2701,5318
2006,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",2537,5056
2007,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",2257,4899
2008,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",2383,5357
2009,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",2401,6072
2010,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2253,6576
2011,"Ivy City, Arboretum, Trinidad, Carver Langston",23,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",2331,7151
